,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,num_summands,summand_cluster_positions,sum_string,handedness
4222,6000080,UR055,6010429,p128,"LK@[127, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",3
4223,6000080,UR055,6010439,p138,"LK@[137, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",21
4224,6000080,UR055,6010443,p142,"LK@[141, 0]:41",0,41,2,"178, 179","LK@[178, 0]:28 + LK@[179, 0]:13",37
4225,6000080,UR055,6010452,p151,"LK@[150, 0]:34",0,34,2,"156, 157","LK@[156, 0]:23 + LK@[157, 0]:11",6
4226,6000080,UR055,6010318,p17,"LK@[16, 0]:43",0,43,2,"10, 11","LK@[10, 0]:21 + LK@[11, 0]:22",-6
4227,6000080,UR055,6010338,p37,"LK@[36, 0]:43",0,43,2,"10, 11","LK@[10, 0]:21 + LK@[11, 0]:22",-26
4228,6000080,UR055,6010375,p74,"LK@[73, 0]:38",0,38,2,"37, 38","LK@[37, 0]:6 + LK@[38, 0]:32",-35
4229,6000080,UR055,6010409,p108,"LK@[107, 0]:35",0,35,2,"89, 93","LK@[89, 0]:25 + W:HB@[93, 0]:10",-16
4230,6000080,UR055,6010413,p112,"LK@[111, 0]:44",0,44,2,"108, 109","LK@[108, 0]:17 + LK@[109, 0]:27",-3
4231,6000080,UR055,6010422,p121,"LK@[120, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",-26
4232,6000080,UR055,6010427,p126,"LK@[125, 0]:43",0,43,2,"10, 11","LK@[10, 0]:21 + LK@[11, 0]:22",-115
4233,6000080,UR055,6010440,p139,"LK@[138, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",-44
4234,6000080,UR055,6010443,p142,"LK@[141, 0]:41",0,41,2,"126, 127","LK@[126, 0]:7 + LK@[127, 0]:34",-15
4235,6000080,UR055,6010444,p143,"LK@[142, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",-48
4236,6000080,UR055,6010450,p149,"PK@[148, 0]:35",0,35,2,"89, 93","LK@[89, 0]:25 + W:HB@[93, 0]:10",-57
4237,6000080,UR055,6010452,p151,"LK@[150, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",-20
4238,6000080,UR055,6010463,p162,"LK@[161, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",-3
4239,6000080,UR055,6010466,p165,"LK@[164, 0]:29",0,29,2,"114, 115","LK@[114, 0]:15 + LK@[115, 0]:14",-50
4240,6000080,UR055,6010469,p168,"LK@[167, 0]:45",0,45,2,"28, 29","PK@[28, 0]:25 + LK@[29, 0]:20",-139
4241,6000080,UR055,6010471,p170,"LK@[169, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",-11
4242,6000080,UR055,6010472,p171,"LK@[170, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",-40
4243,6000080,UR055,6010475,p174,"LK@[173, 0]:35",0,35,2,"89, 93","LK@[89, 0]:25 + W:HB@[93, 0]:10",-82
4244,6000080,UR055,6010304,p3,"LK@[2, 0]:44",0,44,2,"108, 109","LK@[108, 0]:17 + LK@[109, 0]:27",106
4245,6000080,UR055,6010305,p4,"LK@[3, 0]:45",0,45,2,"28, 29","PK@[28, 0]:25 + LK@[29, 0]:20",25
4246,6000080,UR055,6010307,p6,"LK@[5, 0]:36",0,36,2,"115, 116","LK@[115, 0]:14 + LK@[116, 0]:22",111
4247,6000080,UR055,6010308,p7,"LK@[6, 0]:29",0,29,2,"114, 115","LK@[114, 0]:15 + LK@[115, 0]:14",108
4248,6000080,UR055,6010310,p9,"PK@[8, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",150
4249,6000080,UR055,6010312,p11,"LK@[10, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",148
4250,6000080,UR055,6010315,p14,"LK@[13, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",117
4251,6000080,UR055,6010317,p16,"LK@[15, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",79
4252,6000080,UR055,6010318,p17,"LK@[16, 0]:43",0,43,2,"103, 104","LK@[103, 0]:26 + LK@[104, 0]:17",88
4253,6000080,UR055,6010319,p18,"LK@[17, 0]:42",0,42,2,"109, 110","LK@[109, 0]:27 + LK@[110, 0]:15",93
4254,6000080,UR055,6010320,p19,"LK@[18, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",112
4255,6000080,UR055,6010321,p20,"LK@[19, 0]:36",0,36,2,"115, 116","LK@[115, 0]:14 + LK@[116, 0]:22",97
4256,6000080,UR055,6010322,p21,"LK@[20, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",110
4257,6000080,UR055,6010324,p23,"LK@[22, 0]:36",0,36,2,"115, 116","LK@[115, 0]:14 + LK@[116, 0]:22",94
4258,6000080,UR055,6010325,p24,"LK@[23, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",71
4259,6000080,UR055,6010326,p25,"LK@[24, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",70
4260,6000080,UR055,6010327,p26,"LK@[25, 0]:36",0,36,2,"115, 116","LK@[115, 0]:14 + LK@[116, 0]:22",91
4261,6000080,UR055,6010329,p28,"LK@[27, 0]:39",0,39,2,"139, 140","LK@[139, 0]:24 + LK@[140, 0]:15",113
4262,6000080,UR055,6010335,p34,"LK@[33, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",97
4263,6000080,UR055,6010338,p37,"LK@[36, 0]:43",0,43,2,"103, 104","LK@[103, 0]:26 + LK@[104, 0]:17",68
4264,6000080,UR055,6010340,p39,"LK@[38, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",56
4265,6000080,UR055,6010342,p41,"LK@[40, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",54
4266,6000080,UR055,6010344,p43,"LK@[42, 0]:44",0,44,2,"108, 109","LK@[108, 0]:17 + LK@[109, 0]:27",66
4267,6000080,UR055,6010352,p51,"LK@[50, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",44
4268,6000080,UR055,6010354,p53,"LK@[52, 0]:36",0,36,2,"115, 116","LK@[115, 0]:14 + LK@[116, 0]:22",64
4269,6000080,UR055,6010355,p54,"LK@[53, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",77
4270,6000080,UR055,6010356,p55,"LK@[54, 0]:29",0,29,2,"114, 115","LK@[114, 0]:15 + LK@[115, 0]:14",60
4271,6000080,UR055,6010362,p61,"PK@[60, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",70
4272,6000080,UR055,6010366,p65,"LK@[64, 0]:29",0,29,2,"114, 115","LK@[114, 0]:15 + LK@[115, 0]:14",50
4273,6000080,UR055,6010367,p66,"LK@[65, 0]:44",0,44,2,"108, 109","LK@[108, 0]:17 + LK@[109, 0]:27",43
4274,6000080,UR055,6010369,p68,"LK@[67, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",63
4275,6000080,UR055,6010370,p69,"LK@[68, 0]:29",0,29,2,"114, 115","LK@[114, 0]:15 + LK@[115, 0]:14",46
4276,6000080,UR055,6010371,p70,"LK@[69, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",61
4277,6000080,UR055,6010378,p77,"LK@[76, 0]:35",0,35,2,"89, 93","LK@[89, 0]:25 + W:HB@[93, 0]:10",15
4278,6000080,UR055,6010379,p78,"LK@[77, 0]:46",0,46,2,"86, 88","LK@[86, 0]:24 + LK@[88, 0]:22",10
4279,6000080,UR055,6010381,p80,"LK@[79, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",51
4280,6000080,UR055,6010382,p81,"LK@[80, 0]:32",0,32,2,"93, 94","W:HB@[93, 0]:10 + LK@[94, 0]:22",14
4281,6000080,UR055,6010385,p84,"LK@[83, 0]:29",0,29,2,"114, 115","LK@[114, 0]:15 + LK@[115, 0]:14",31
4282,6000080,UR055,6010386,p85,"LK@[84, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",46
4283,6000080,UR055,6010404,p103,"LK@[102, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",56
4284,6000080,UR055,6010413,p112,"LK@[111, 0]:44",0,44,3,"156, 157, 158","LK@[156, 0]:23 + LK@[157, 0]:11 + LK@[158, 0]:10",46
4285,6000080,UR055,6010420,p119,"LK@[118, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",12
4286,6000080,UR055,6010423,p122,"LK@[121, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",37
4287,6000080,UR055,6010427,p126,"LK@[125, 0]:43",0,43,2,"143, 144","LK@[143, 0]:26 + LK@[144, 0]:17",19
4288,6000080,UR055,6010429,p128,"LK@[127, 0]:34",0,34,2,"130, 131","LK@[130, 0]:16 + LK@[131, 0]:18",3
4289,6000080,UR055,6010439,p138,"LK@[137, 0]:21",0,21,2,"157, 158","LK@[157, 0]:11 + LK@[158, 0]:10",21
4290,6000080,UR055,6010443,p142,"LK@[141, 0]:41",0,41,2,"178, 179","LK@[178, 0]:28 + LK@[179, 0]:13",37
4291,6000080,UR055,6010452,p151,"LK@[150, 0]:34",0,34,2,"156, 157","LK@[156, 0]:23 + LK@[157, 0]:11",6
4292,6000081,UR110,6010491,p10,"AB@[9, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-1
4293,6000081,UR110,6010494,p13,"LK@[12, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-8
4294,6000081,UR110,6010495,p14,"LK@[13, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-5
4295,6000081,UR110,6010497,p16,"LK@[15, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-11
4296,6000081,UR110,6010498,p17,"LK@[16, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-12
4297,6000081,UR110,6010499,p18,"LK@[17, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-13
4298,6000081,UR110,6010501,p20,"LK@[19, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-15
4299,6000081,UR110,6010504,p23,"LK@[22, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-14
4300,6000081,UR110,6010506,p25,"FB@[24, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-20
4301,6000081,UR110,6010507,p26,"FB@[25, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-17
4302,6000081,UR110,6010509,p28,"FB@[27, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-23
4303,6000081,UR110,6010511,p30,"YB@[29, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-21
4304,6000081,UR110,6010514,p33,"YB@[32, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-28
4305,6000081,UR110,6010516,p35,"YB@[34, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-26
4306,6000081,UR110,6010518,p37,"FB@[36, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-28
4307,6000081,UR110,6010519,p38,"FB@[37, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-33
4308,6000081,UR110,6010521,p40,"FB@[39, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-31
4309,6000081,UR110,6010522,p41,"FB@[40, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-32
4310,6000081,UR110,6010524,p43,"FB@[42, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-32
4311,6000081,UR110,6010525,p44,"FB@[43, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-33
4312,6000081,UR110,6010526,p45,"FB@[44, 0]:17",0,17,2,"12, 13","LK@[12, 0]:8 + LK@[13, 0]:9",-32
4313,6000081,UR110,6010527,p46,"FB@[45, 0]:13",0,13,2,"6, 7","AB@[6, 0]:9 + AB@[7, 0]:4",-39
4314,6000081,UR110,6010528,p47,"FB@[46, 0]:13",0,13,2,"6, 7","AB@[6, 0]:9 + AB@[7, 0]:4",-40
4315,6000081,UR110,6010529,p48,"FB@[47, 0]:12",0,12,2,"5, 6","AB@[5, 0]:3 + AB@[6, 0]:9",-41
4316,6000081,UR110,6010530,p49,"YB@[48, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-44
4317,6000081,UR110,6010531,p50,"YB@[49, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-41
4318,6000081,UR110,6010532,p51,"B@[50, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-40
4319,6000081,UR110,6010533,p52,"B@[51, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-47
4320,6000081,UR110,6010534,p53,"LK@[52, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-48
4321,6000081,UR110,6010535,p54,"LK@[53, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-49
4322,6000081,UR110,6010536,p55,"LK@[54, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-44
4323,6000081,UR110,6010537,p56,"LK@[55, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-51
4324,6000081,UR110,6010538,p57,"LK@[56, 0]:25",0,25,2,"46, 47","FB@[46, 0]:13 + FB@[47, 0]:12",-10
4325,6000081,UR110,6010539,p58,"LK@[57, 0]:13",0,13,2,"6, 7","AB@[6, 0]:9 + AB@[7, 0]:4",-51
4326,6000081,UR110,6010540,p59,"LK@[58, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-50
4327,6000081,UR110,6010552,p71,"W@[70, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-66
4328,6000081,UR110,6010558,p77,"YB@[76, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-72
4329,6000081,UR110,6010483,p2,"AB@[1, 0]:14",0,14,2,"8, 9","AB@[8, 0]:5 + AB@[9, 0]:9",7
4330,6000081,UR110,6010488,p7,"AB@[6, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",2
4331,6000081,UR110,6010491,p10,"AB@[9, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",53
4332,6000081,UR110,6010492,p11,"AB@[10, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",68
4333,6000081,UR110,6010494,p13,"LK@[12, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",60
4334,6000081,UR110,6010495,p14,"LK@[13, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",49
4335,6000081,UR110,6010496,p15,"LK@[14, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",64
4336,6000081,UR110,6010497,p16,"LK@[15, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",57
4337,6000081,UR110,6010498,p17,"LK@[16, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",56
4338,6000081,UR110,6010499,p18,"LK@[17, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",55
4339,6000081,UR110,6010500,p19,"LK@[18, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",56
4340,6000081,UR110,6010501,p20,"LK@[19, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",53
4341,6000081,UR110,6010502,p21,"LK@[20, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",58
4342,6000081,UR110,6010503,p22,"LK@[21, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",53
4343,6000081,UR110,6010504,p23,"LK@[22, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",40
4344,6000081,UR110,6010505,p24,"LK@[23, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",55
4345,6000081,UR110,6010506,p25,"FB@[24, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",48
4346,6000081,UR110,6010507,p26,"FB@[25, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",37
4347,6000081,UR110,6010509,p28,"FB@[27, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",45
4348,6000081,UR110,6010511,p30,"YB@[29, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",33
4349,6000081,UR110,6010512,p31,"YB@[30, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",44
4350,6000081,UR110,6010514,p33,"YB@[32, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",40
4351,6000081,UR110,6010516,p35,"YB@[34, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",28
4352,6000081,UR110,6010518,p37,"FB@[36, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",26
4353,6000081,UR110,6010519,p38,"FB@[37, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",35
4354,6000081,UR110,6010521,p40,"FB@[39, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",23
4355,6000081,UR110,6010522,p41,"FB@[40, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",22
4356,6000081,UR110,6010524,p43,"FB@[42, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",26
4357,6000081,UR110,6010525,p44,"FB@[43, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",25
4358,6000081,UR110,6010526,p45,"FB@[44, 0]:17",0,17,2,"48, 49","YB@[48, 0]:8 + YB@[49, 0]:9",4
4359,6000081,UR110,6010527,p46,"FB@[45, 0]:13",0,13,2,"84, 85","W@[84, 0]:3 + W@[85, 0]:10",39
4360,6000081,UR110,6010528,p47,"FB@[46, 0]:13",0,13,2,"84, 85","W@[84, 0]:3 + W@[85, 0]:10",38
4361,6000081,UR110,6010529,p48,"FB@[47, 0]:12",0,12,2,"70, 71","W@[70, 0]:8 + W@[71, 0]:4",23
4362,6000081,UR110,6010530,p49,"YB@[48, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",24
4363,6000081,UR110,6010531,p50,"YB@[49, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",13
4364,6000081,UR110,6010532,p51,"B@[50, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",18
4365,6000081,UR110,6010533,p52,"B@[51, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",21
4366,6000081,UR110,6010534,p53,"LK@[52, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",20
4367,6000081,UR110,6010535,p54,"LK@[53, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",19
4368,6000081,UR110,6010536,p55,"LK@[54, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",14
4369,6000081,UR110,6010537,p56,"LK@[55, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",17
4370,6000081,UR110,6010538,p57,"LK@[56, 0]:25",0,25,5,"81, 82, 83, 84, 85","W@[81, 0]:4 + W@[82, 0]:4 + W@[83, 0]:4 + W@[84, 0]:3 + W@[85, 0]:10",27
4371,6000081,UR110,6010539,p58,"LK@[57, 0]:13",0,13,2,"84, 85","W@[84, 0]:3 + W@[85, 0]:10",27
4372,6000081,UR110,6010540,p59,"LK@[58, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",4
4373,6000081,UR110,6010551,p70,"W@[69, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",5
4374,6000081,UR110,6010552,p71,"W@[70, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",2
4375,6000081,UR110,6010558,p77,"YB@[76, 0]:8",0,8,2,"81, 82","W@[81, 0]:4 + W@[82, 0]:4",6
4376,6000081,UR110,6010491,p10,"AB@[9, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-1
4377,6000081,UR110,6010494,p13,"LK@[12, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-8
4378,6000081,UR110,6010495,p14,"LK@[13, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-5
4379,6000081,UR110,6010497,p16,"LK@[15, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-11
4380,6000081,UR110,6010498,p17,"LK@[16, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-12
4381,6000081,UR110,6010499,p18,"LK@[17, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-13
4382,6000081,UR110,6010501,p20,"LK@[19, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-15
4383,6000081,UR110,6010504,p23,"LK@[22, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-14
4384,6000081,UR110,6010506,p25,"FB@[24, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-20
4385,6000081,UR110,6010507,p26,"FB@[25, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-17
4386,6000081,UR110,6010509,p28,"FB@[27, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-23
4387,6000081,UR110,6010511,p30,"YB@[29, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-21
4388,6000081,UR110,6010514,p33,"YB@[32, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-28
4389,6000081,UR110,6010516,p35,"YB@[34, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-26
4390,6000081,UR110,6010518,p37,"FB@[36, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-28
4391,6000081,UR110,6010519,p38,"FB@[37, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-33
4392,6000081,UR110,6010521,p40,"FB@[39, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-31
4393,6000081,UR110,6010522,p41,"FB@[40, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-32
4394,6000081,UR110,6010524,p43,"FB@[42, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-32
4395,6000081,UR110,6010525,p44,"FB@[43, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-33
4396,6000081,UR110,6010526,p45,"FB@[44, 0]:17",0,17,2,"12, 13","LK@[12, 0]:8 + LK@[13, 0]:9",-32
4397,6000081,UR110,6010527,p46,"FB@[45, 0]:13",0,13,2,"6, 7","AB@[6, 0]:9 + AB@[7, 0]:4",-39
4398,6000081,UR110,6010528,p47,"FB@[46, 0]:13",0,13,2,"6, 7","AB@[6, 0]:9 + AB@[7, 0]:4",-40
4399,6000081,UR110,6010529,p48,"FB@[47, 0]:12",0,12,2,"5, 6","AB@[5, 0]:3 + AB@[6, 0]:9",-41
4400,6000081,UR110,6010530,p49,"YB@[48, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-44
4401,6000081,UR110,6010531,p50,"YB@[49, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-41
4402,6000081,UR110,6010532,p51,"B@[50, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-40
4403,6000081,UR110,6010533,p52,"B@[51, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-47
4404,6000081,UR110,6010534,p53,"LK@[52, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-48
4405,6000081,UR110,6010535,p54,"LK@[53, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-49
4406,6000081,UR110,6010536,p55,"LK@[54, 0]:11",0,11,2,"10, 11","AB@[10, 0]:6 + AB@[11, 0]:5",-44
4407,6000081,UR110,6010537,p56,"LK@[55, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-51
4408,6000081,UR110,6010538,p57,"LK@[56, 0]:25",0,25,2,"46, 47","FB@[46, 0]:13 + FB@[47, 0]:12",-10
4409,6000081,UR110,6010539,p58,"LK@[57, 0]:13",0,13,2,"6, 7","AB@[6, 0]:9 + AB@[7, 0]:4",-51
4410,6000081,UR110,6010540,p59,"LK@[58, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",-50
4411,6000081,UR110,6010552,p71,"W@[70, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-66
4412,6000081,UR110,6010558,p77,"YB@[76, 0]:8",0,8,2,"4, 5","AB@[4, 0]:5 + AB@[5, 0]:3",-72
4413,6000081,UR110,6010483,p2,"AB@[1, 0]:14",0,14,2,"8, 9","AB@[8, 0]:5 + AB@[9, 0]:9",7
4414,6000081,UR110,6010488,p7,"AB@[6, 0]:9",0,9,2,"7, 8","AB@[7, 0]:4 + AB@[8, 0]:5",2
4415,6000081,UR110,6010491,p10,"AB@[9, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",53
4416,6000081,UR110,6010492,p11,"AB@[10, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",68
4417,6000081,UR110,6010494,p13,"LK@[12, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",60
4418,6000081,UR110,6010495,p14,"LK@[13, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",49
