,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,parent_cord_position,cord_value,cord_color,num_summands,sum_string,handedness
286,1000063,UR1114,3007725,p159s1,"B:CB@[2, 139, 0]:37","(139, 0)","B:CB@[2, 139]:4",37,B:CB,3,"B@[3, 129]:12 + B:CB@[3, 130]:12 + B:CB@[3, 131]:13",151
287,1000063,UR1114,3007728,p245s1,"GY@[3, 65, 0]:24","(65, 0)","G0@[3, 65]:0",24,GY,3,"CB@[3, 118]:6 + CB@[3, 119]:8 + B@[3, 123]:10",55
288,1000063,UR1114,3007729,p246s1,"GY@[3, 66, 0]:13","(66, 0)","G0@[3, 66]:15",13,GY,3,"B@[3, 75]:5 + B@[3, 77]:4 + B@[3, 78]:4",11
289,1000292,UR113,3024272,p49s4,"W-GG-MB@[4, 6, 3]:110","(6, 3)","RB@[4, 6]:165",110,W-GG-MB,8,"HB-RB@[1, 2]:12 + W@[1, 3]:29 + W@[1, 4]:9 + RB@[1, 5]:15 + RB@[1, 6]:20 + RB@[1, 7]:10 + RB@[1, 8]:10 + YG@[1, 9]:5",-38
290,1000292,UR113,3024289,p52s4,"YB:AB@[4, 9, 3]:31","(9, 3)","YB@[4, 9]:17",31,YB:AB,3,"W@[3, 10]:11 + W@[3, 11]:10 + W@[3, 12]:10",-16
291,1000292,UR113,3024292,p52s7,"GG-RB@[4, 9, 7]:41","(9, 7)","YB@[4, 9]:17",41,GG-RB,4,"W@[3, 10]:11 + W@[3, 11]:10 + W@[3, 12]:10 + W@[3, 13]:10",-15
292,1000292,UR113,3024315,p55s6,"D0@[4, 12, 6]:16","(12, 6)","AB@[4, 12]:74",16,D0,3,"RB@[1, 8]:10 + YG@[1, 9]:5 + YG@[1, 10]:1",-40
293,1000292,UR113,3024329,p57s2,"GG-RB@[4, 14, 1]:41","(14, 1)","RB@[4, 14]:68",41,GG-RB,4,"W@[3, 10]:11 + W@[3, 11]:10 + W@[3, 12]:10 + W@[3, 13]:10",-20
294,1000292,UR113,3024330,p57s3,"W:AB@[4, 14, 2]:31","(14, 2)","RB@[4, 14]:68",31,W:AB,3,"W@[3, 10]:11 + W@[3, 11]:10 + W@[3, 12]:10",-21
295,1000292,UR113,3024418,p86s1,"W:AB@[6, 15, 0]:11","(15, 0)","RB@[6, 15]:10",11,W:AB,3,"YG@[1, 9]:5 + YG@[1, 10]:1 + YG@[1, 11]:5",-70
296,1000292,UR113,3024500,p137s1,"W:AB@[10, 7, 0]:13","(7, 0)","W@[10, 7]:20",13,W:AB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",-49
297,1000292,UR113,3024556,p157s6,"W-YB@[12, 7, 5]:110","(7, 5)","AB@[12, 7]:42",110,W-YB,4,"W@[10, 7]:20 + W@[10, 8]:20 + W@[10, 9]:10 + W@[10, 10]:60",-18
298,1000292,UR113,3024558,p158s1,"PB@[12, 8, 0]:15","(8, 0)","MB@[12, 8]:14",15,PB,4,"W@[5, 2]:1 + W@[5, 3]:1 + GB@[6, 0]:8 + RB@[6, 1]:5",-89
299,1000292,UR113,3024566,p158s9,"RB:KB@[12, 8, 8]:28","(8, 8)","MB@[12, 8]:14",28,RB:KB,3,"RL@[8, 14]:12 + AB@[8, 15]:10 + W@[9, 0]:6",-43
300,1000292,UR113,3024570,p159s4,"AB:RB@[12, 9, 3]:13","(9, 3)","RB@[12, 9]:50",13,AB:RB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",-71
301,1000292,UR113,3024576,p160s3,"W:RB@[12, 10, 2]:12","(10, 2)","RB@[12, 10]:32",12,W:RB,4,"W@[9, 1]:3 + W@[9, 2]:4 + W@[9, 3]:4 + RB@[9, 4]:1",-41
302,1000292,UR113,3024578,p160s5,"MB@[12, 10, 4]:11","(10, 4)","RB@[12, 10]:32",11,MB,3,"YG@[1, 9]:5 + YG@[1, 10]:1 + YG@[1, 11]:5",-144
303,1000292,UR113,3024603,p163s2,"W:MB@[13, 1, 1]:13","(1, 1)","RB@[13, 1]:48",13,W:MB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",-75
304,1000292,UR113,3024612,p164s3,"W:RB@[13, 2, 2]:14","(2, 2)","RB@[13, 2]:25",14,W:RB,3,"YG@[1, 10]:1 + YG@[1, 11]:5 + YG@[1, 12]:8",-147
305,1000292,UR113,3024619,p165s2,"AB@[13, 3, 1]:17","(3, 1)","RB@[13, 3]:25",17,AB,4,"W@[9, 0]:6 + W@[9, 1]:3 + W@[9, 2]:4 + W@[9, 3]:4",-46
306,1000292,UR113,3024626,p166s1,"AB:MB@[13, 4, 0]:29","(4, 0)","RL@[13, 4]:25",29,AB:MB,3,"AB@[6, 4]:9 + YB@[6, 5]:12 + AB@[6, 6]:8",-90
307,1000292,UR113,3024633,p176s1,"MB-RB@[13, 14, 0]:12","(14, 0)","G0@[13, 14]:1",12,MB-RB,4,"W@[9, 1]:3 + W@[9, 2]:4 + W@[9, 3]:4 + RB@[9, 4]:1",-57
308,1000292,UR113,3024638,p190s3,"W:KB@[16, 0, 2]:33","(0, 2)","RB@[16, 0]:40",33,W:KB,3,"G0@[13, 16]:3 + W@[14, 4]:20 + W:RB@[15, 0]:10",-8
309,1000292,UR113,3024641,p191s3,"W:KB@[16, 1, 2]:12","(1, 2)","RB@[16, 1]:30",12,W:KB,4,"W@[9, 1]:3 + W@[9, 2]:4 + W@[9, 3]:4 + RB@[9, 4]:1",-72
310,1000292,UR113,3024645,p192s4,"W-KB@[16, 2, 3]:12","(2, 3)","RB@[16, 2]:40",12,W-KB,4,"W@[9, 1]:3 + W@[9, 2]:4 + W@[9, 3]:4 + RB@[9, 4]:1",-73
311,1000292,UR113,3024650,p193s4,"W:KB@[16, 3, 3]:15","(3, 3)","RB@[16, 3]:30",15,W:KB,4,"W@[5, 2]:1 + W@[5, 3]:1 + GB@[6, 0]:8 + RB@[6, 1]:5",-124
312,1000292,UR113,3024660,p195s5,"KB@[16, 5, 4]:21","(5, 4)","W@[16, 5]:30",21,KB,3,"W:AB@[7, 10]:6 + W:RB@[7, 11]:5 + YB@[8, 0]:10",-96
313,1000292,UR113,3024692,p229s1,"W@[20, 1, 0]:13","(1, 0)","AB@[20, 1]:60",13,W,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",-141
314,1000292,UR113,3024693,p229s2,"W-KB@[20, 1, 1]:47","(1, 1)","AB@[20, 1]:60",47,W-KB,4,"RB@[6, 10]:11 + RL@[6, 11]:9 + RB@[6, 12]:12 + AB@[6, 13]:15",-146
315,1000292,UR113,3024694,p230s1,"W@[20, 2, 0]:13","(2, 0)","AB@[20, 2]:70",13,W,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",-142
316,1000292,UR113,3024696,p230s3,"W-KB@[20, 2, 2]:55","(2, 2)","AB@[20, 2]:70",55,W-KB,4,"RB@[1, 5]:15 + RB@[1, 6]:20 + RB@[1, 7]:10 + RB@[1, 8]:10",-217
317,1000292,UR113,3024700,p232s1,"W@[20, 4, 0]:12","(4, 0)","AB@[20, 4]:70",12,W,3,"RB@[17, 7]:1 + G0@[17, 12]:1 + W@[18, 1]:10",-14
318,1000292,UR113,3024768,p289s1,"W:AB@[24, 3, 0]:51","(3, 0)","AB@[24, 3]:8",51,W:AB,3,"W@[16, 5]:30 + MB@[16, 6]:12 + MB@[16, 7]:9",-93
319,1000292,UR113,3024774,p323s2,"AB@[28, 3, 1]:72","(3, 1)","RB@[28, 3]:85",72,AB,3,"RB@[16, 4]:30 + W@[16, 5]:30 + MB@[16, 6]:12",-128
320,1000292,UR113,3024247,p7s1,"AB@[1, 1, 0]:27","(1, 0)","W@[1, 1]:16",27,AB,3,"RB@[6, 2]:7 + RB@[6, 3]:11 + AB@[6, 4]:9",67
321,1000292,UR113,3024256,p35s2,"W:RB@[3, 10, 1]:13","(10, 1)","W@[3, 10]:11",13,W:RB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",53
322,1000292,UR113,3024259,p46s1,"RB@[4, 3, 0]:13","(3, 0)","RB@[4, 3]:179",13,RB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",42
323,1000292,UR113,3024261,p47s1,"YB@[4, 4, 0]:32","(4, 0)","RB@[4, 4]:173",32,YB,3,"RB@[6, 3]:11 + AB@[6, 4]:9 + YB@[6, 5]:12",28
324,1000292,UR113,3024265,p48s2,"YB@[4, 5, 1]:23","(5, 1)","RB@[4, 5]:135",23,YB,3,"RB@[6, 1]:5 + RB@[6, 2]:7 + RB@[6, 3]:11",25
325,1000292,UR113,3024270,p49s2,"AB@[4, 6, 1]:13","(6, 1)","RB@[4, 6]:165",13,AB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",39
326,1000292,UR113,3024272,p49s4,"W-GG-MB@[4, 6, 3]:110","(6, 3)","RB@[4, 6]:165",110,W-GG-MB,3,"RB@[16, 0]:40 + RB@[16, 1]:30 + RB@[16, 2]:40",142
327,1000292,UR113,3024283,p51s3,"RB@[4, 8, 2]:13","(8, 2)","RB@[4, 8]:158",13,RB,3,"RB@[6, 15]:10 + RB@[7, 0]:1 + KB@[7, 1]:2",37
328,1000292,UR113,3024284,p51s4,"W-RB@[4, 8, 3]:160","(8, 3)","RB@[4, 8]:158",160,W-RB,5,"RB@[16, 1]:30 + RB@[16, 2]:40 + RB@[16, 3]:30 + RB@[16, 4]:30 + W@[16, 5]:30",142
329,1000292,UR113,3024289,p52s4,"YB:AB@[4, 9, 3]:31","(9, 3)","YB@[4, 9]:17",31,YB:AB,3,"W@[7, 6]:20 + W:AB@[7, 7]:6 + W:AB@[7, 8]:5",43
330,1000292,UR113,3024292,p52s7,"GG-RB@[4, 9, 7]:41","(9, 7)","YB@[4, 9]:17",41,GG-RB,3,"RB@[6, 12]:12 + AB@[6, 13]:15 + RB@[6, 14]:14",32
331,1000292,UR113,3024311,p55s2,"AB:RB@[4, 12, 1]:15","(12, 1)","AB@[4, 12]:74",15,AB:RB,3,"W@[16, 15]:4 + W@[17, 0]:7 + W@[17, 1]:4",152
332,1000292,UR113,3024315,p55s6,"D0@[4, 12, 6]:16","(12, 6)","AB@[4, 12]:74",16,D0,3,"W:AB@[7, 7]:6 + W:AB@[7, 8]:5 + W:AB@[7, 9]:5",41
333,1000292,UR113,3024329,p57s2,"GG-RB@[4, 14, 1]:41","(14, 1)","RB@[4, 14]:68",41,GG-RB,3,"RB@[6, 12]:12 + AB@[6, 13]:15 + RB@[6, 14]:14",27
334,1000292,UR113,3024330,p57s3,"W:AB@[4, 14, 2]:31","(14, 2)","RB@[4, 14]:68",31,W:AB,3,"W@[7, 6]:20 + W:AB@[7, 7]:6 + W:AB@[7, 8]:5",38
335,1000292,UR113,3024332,p58s2,"AB:RB@[4, 15, 1]:18","(15, 1)","RL@[4, 15]:67",18,AB:RB,3,"W:RB@[15, 2]:4 + W:RB@[15, 3]:10 + W:RB@[15, 4]:4",130
336,1000292,UR113,3024500,p137s1,"W:AB@[10, 7, 0]:13","(7, 0)","W@[10, 7]:20",13,W:AB,3,"RB@[13, 11]:6 + RB@[13, 12]:5 + G0@[13, 13]:2",37
337,1000292,UR113,3024556,p157s6,"W-YB@[12, 7, 5]:110","(7, 5)","AB@[12, 7]:42",110,W-YB,3,"RB@[16, 0]:40 + RB@[16, 1]:30 + RB@[16, 2]:40",34
338,1000292,UR113,3024558,p158s1,"PB@[12, 8, 0]:15","(8, 0)","MB@[12, 8]:14",15,PB,3,"W@[16, 15]:4 + W@[17, 0]:7 + W@[17, 1]:4",49
339,1000292,UR113,3024566,p158s9,"RB:KB@[12, 8, 8]:28","(8, 8)","MB@[12, 8]:14",28,RB:KB,4,"G0@[29, 1]:6 + G0@[29, 2]:5 + G0@[29, 3]:11 + G0@[29, 4]:6",171
340,1000292,UR113,3024570,p159s4,"AB:RB@[12, 9, 3]:13","(9, 3)","RB@[12, 9]:50",13,AB:RB,3,"RB@[13, 11]:6 + RB@[13, 12]:5 + G0@[13, 13]:2",15
341,1000292,UR113,3024603,p163s2,"W:MB@[13, 1, 1]:13","(1, 1)","RB@[13, 1]:48",13,W:MB,3,"RB@[13, 11]:6 + RB@[13, 12]:5 + G0@[13, 13]:2",11
342,1000292,UR113,3024612,p164s3,"W:RB@[13, 2, 2]:14","(2, 2)","RB@[13, 2]:25",14,W:RB,4,"RB@[13, 11]:6 + RB@[13, 12]:5 + G0@[13, 13]:2 + G0@[13, 14]:1",11
343,1000292,UR113,3024619,p165s2,"AB@[13, 3, 1]:17","(3, 1)","RB@[13, 3]:25",17,AB,4,"W@[16, 15]:4 + W@[17, 0]:7 + W@[17, 1]:4 + W@[17, 2]:2",42
344,1000292,UR113,3024626,p166s1,"AB:MB@[13, 4, 0]:29","(4, 0)","RL@[13, 4]:25",29,AB:MB,3,"MB@[16, 6]:12 + MB@[16, 7]:9 + AB@[16, 8]:8",31
345,1000292,UR113,3024638,p190s3,"W:KB@[16, 0, 2]:33","(0, 2)","RB@[16, 0]:40",33,W:KB,3,"MB@[16, 7]:9 + AB@[16, 8]:8 + AB@[16, 9]:16",8
346,1000292,UR113,3024650,p193s4,"W:KB@[16, 3, 3]:15","(3, 3)","RB@[16, 3]:30",15,W:KB,3,"W@[16, 15]:4 + W@[17, 0]:7 + W@[17, 1]:4",14
347,1000292,UR113,3024660,p195s5,"KB@[16, 5, 4]:21","(5, 4)","W@[16, 5]:30",21,KB,3,"G0@[17, 12]:1 + W@[18, 1]:10 + W@[18, 2]:10",26
348,1000292,UR113,3024692,p229s1,"W@[20, 1, 0]:13","(1, 0)","AB@[20, 1]:60",13,W,3,"AB:GG@[25, 10]:3 + AB:GG@[25, 11]:8 + KB@[25, 12]:2",74
349,1000292,UR113,3024693,p229s2,"W-KB@[20, 1, 1]:47","(1, 1)","AB@[20, 1]:60",47,W-KB,4,"RB@[20, 11]:15 + RB@[20, 12]:11 + RB@[20, 13]:10 + RB@[20, 14]:11",12
350,1000292,UR113,3024694,p230s1,"W@[20, 2, 0]:13","(2, 0)","AB@[20, 2]:70",13,W,3,"AB:GG@[25, 10]:3 + AB:GG@[25, 11]:8 + KB@[25, 12]:2",73
351,1000292,UR113,3024696,p230s3,"W-KB@[20, 2, 2]:55","(2, 2)","AB@[20, 2]:70",55,W-KB,7,"RB@[20, 15]:10 + AB@[20, 16]:8 + RB@[20, 17]:15 + W@[21, 0]:10 + W@[21, 1]:6 + W@[21, 2]:2 + W@[21, 3]:4",16
352,1000087,UR1130,3009000,p1s1,"W:DB@[0, 0, 0]:26","(0, 0)","W@[0, 0]:37",26,W:DB,8,"W-DB@[1, 7]:1 + YB:BS@[1, 8]:3 + BS:LB:YG@[1, 9]:2 + W:DB@[1, 10]:1 + YB@[1, 11]:4 + W:DB@[1, 12]:4 + W:DB@[1, 13]:6 + W:DB@[1, 14]:5",12
353,1000089,UR1131,3009374,p22s1,"NB:R@[2, 9, 0]:107","(9, 0)","W@[2, 9]:175",107,NB:R,3,"W@[2, 5]:47 + NB:KB@[2, 6]:26 + W:NB@[2, 7]:34",-3
354,1000089,UR1131,3009395,p44s1,"NB:R@[6, 9, 0]:143","(9, 0)","W@[6, 9]:78",143,NB:R,3,"W@[2, 3]:52 + W@[2, 4]:44 + W@[2, 5]:47",-27
355,1000089,UR1131,3009423,p75s1,"NB:R@[10, 9, 0]:280","(9, 0)","W@[10, 9]:111",280,NB:R,8,"W@[7, 0]:5 + W@[9, 0]:63 + W@[9, 1]:27 + W@[9, 2]:34 + W@[9, 3]:34 + W@[9, 4]:33 + W@[9, 5]:44 + W:NB@[9, 7]:40",-18
356,1000089,UR1131,3009453,p106s1,"NB:R@[13, 9, 0]:227","(9, 0)","W@[13, 9]:112",227,NB:R,5,"W:NB@[10, 7]:12 + W@[10, 8]:19 + W@[10, 9]:111 + W@[11, 1]:40 + W@[11, 2]:45",-31
357,1000089,UR1131,3009463,p116s1,"NB:R@[14, 9, 0]:395","(9, 0)","W@[14, 9]:343",395,NB:R,9,"W@[12, 1]:16 + W@[12, 2]:23 + W@[12, 3]:26 + W@[12, 4]:36 + W@[12, 5]:21 + W:NB@[12, 7]:42 + W@[12, 8]:32 + W@[12, 9]:123 + W@[13, 0]:76",-24
358,1000089,UR1131,3009483,p136s1,"NB:R@[16, 9, 0]:232","(9, 0)","W@[16, 9]:113",232,NB:R,3,"W@[12, 9]:123 + W@[13, 0]:76 + W@[13, 1]:33",-39
359,1000089,UR1131,3009493,p146s1,"NB:R@[17, 9, 0]:175","(9, 0)","W@[17, 9]:312",175,NB:R,5,"W@[15, 0]:31 + W@[15, 1]:33 + W@[15, 2]:43 + W@[15, 3]:39 + W@[15, 4]:29",-27
360,1000089,UR1131,3009374,p22s1,"NB:R@[2, 9, 0]:107","(9, 0)","W@[2, 9]:175",107,NB:R,3,"W@[15, 0]:31 + W@[15, 1]:33 + W@[15, 2]:43",96
361,1000089,UR1131,3009423,p75s1,"NB:R@[10, 9, 0]:280","(9, 0)","W@[10, 9]:111",280,NB:R,6,"W@[12, 3]:26 + W@[12, 4]:36 + W@[12, 5]:21 + W:NB@[12, 7]:42 + W@[12, 8]:32 + W@[12, 9]:123",18
362,1000089,UR1131,3009434,p86s1,"NB:R@[11, 10, 0]:160","(10, 0)","W@[11, 10]:174",160,NB:R,3,"W:NB@[16, 7]:19 + W@[16, 8]:28 + W@[16, 9]:113",49
363,1000094,UR1136,3009876,p181s1,"B@[20, 8, 0]:64","(8, 0)","G@[20, 8]:36",64,B,3,"W:BB@[13, 2]:27 + W:BB@[13, 3]:11 + W@[13, 4]:26",-123
364,1000287,UR114,3023761,p45s1,"HB@[5, 3, 0]:24","(3, 0)","AB@[5, 3]:9",24,HB,7,"MB@[1, 6]:3 + GG@[1, 7]:2 + GG@[2, 3]:5 + W:KB@[2, 4]:4 + W:GG@[2, 8]:3 + MB@[2, 9]:6 + W@[3, 2]:1",-30
365,1000287,UR114,3023747,p12s1,"HB@[2, 2, 0]:18","(2, 0)","W:MB@[2, 2]:0",18,HB,3,"AB@[5, 3]:9 + W:MB:KB@[5, 4]:7 + W-BG@[5, 5]:2",34
366,1000287,UR114,3023761,p45s1,"HB@[5, 3, 0]:24","(3, 0)","AB@[5, 3]:9",24,HB,3,"AB@[10, 17]:10 + KB@[10, 18]:11 + W@[11, 0]:3",98
367,1000121,UR1146,3013828,p7s1,"BB@[0, 6, 0]:11","(6, 0)","B@[0, 6]:64",11,BB,3,"B@[0, 69]:3 + B@[0, 70]:2 + B@[0, 71]:6",64
368,1000125,UR1150,3014024,p21s1,"RB@[3, 4, 0]:32","(4, 0)","B@[3, 4]:10",32,RB,3,"RB@[2, 9]:2 + B@[2, 10]:28 + RB@[2, 11]:2",-6
369,1000127,UR1152,3014185,p55s1,"B-BB@[17, 0, 0]:122","(0, 0)","B-BB@[17, 0]:188",122,B-BB,4,"AB-B@[18, 4]:106 + MB@[19, 0]:8 + MB@[19, 1]:5 + MB@[19, 2]:3",8
370,1000140,UR1166,3014713,p10s1,"LB@[1, 8, 0]:23","(8, 0)","W@[1, 8]:17",23,LB,3,"W:BB@[1, 3]:5 + W@[1, 4]:7 + W@[1, 5]:11",-4
371,1000140,UR1166,3014749,p68s4,"W@[7, 0, 3]:32","(0, 3)","B@[7, 0]:46",32,W,4,"W@[3, 6]:7 + W@[3, 7]:12 + W@[3, 8]:1 + W@[3, 9]:12",-37
372,1000140,UR1166,3014760,p90s1,"YB@[9, 0, 0]:41","(0, 0)","W@[9, 0]:47",41,YB,5,"W@[3, 6]:7 + W@[3, 7]:12 + W@[3, 8]:1 + W@[3, 9]:12 + W@[3, 10]:9",-58
373,1000140,UR1166,3014763,p90s4,"AB@[9, 0, 3]:26","(0, 3)","W@[9, 0]:47",26,AB,4,"W:BB@[3, 2]:7 + W:BB@[3, 3]:2 + W@[3, 5]:10 + W@[3, 6]:7",-62
374,1000140,UR1166,3014768,p94s2,"W:AB@[9, 4, 1]:14","(4, 1)","W@[9, 4]:1",14,W:AB,4,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5 + W@[7, 8]:1",-20
375,1000140,UR1166,3014774,p99s1,"EB@[9, 9, 0]:13","(9, 0)","W@[9, 9]:0",13,EB,3,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5",-26
376,1000140,UR1166,3014775,p113s1,"W@[11, 0, 0]:53","(0, 0)","B@[11, 0]:51",53,W,3,"W@[7, 7]:5 + W@[7, 8]:1 + W@[9, 0]:47",-33
377,1000140,UR1166,3014778,p113s4,"G0@[11, 0, 3]:22","(0, 3)","B@[11, 0]:51",22,G0,3,"W@[1, 4]:7 + W@[1, 5]:11 + W@[1, 6]:4",-106
378,1000140,UR1166,3014782,p117s1,"AB@[11, 4, 0]:13","(4, 0)","B@[11, 4]:4",13,AB,3,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5",-44
379,1000140,UR1166,3014788,p135s1,"YB@[13, 0, 0]:44","(0, 0)","B@[13, 0]:44",44,YB,3,"W@[1, 6]:4 + W@[1, 7]:23 + W@[1, 8]:17",-126
380,1000140,UR1166,3014801,p157s1,"YB@[15, 0, 0]:42","(0, 0)","B@[15, 0]:40",42,YB,5,"W@[3, 5]:10 + W@[3, 6]:7 + W@[3, 7]:12 + W@[3, 8]:1 + W@[3, 9]:12",-126
381,1000140,UR1166,3014802,p159s1,"W@[15, 2, 0]:17","(2, 0)","W:BB@[15, 2]:26",17,W,3,"B@[13, 5]:7 + B@[13, 6]:7 + B@[13, 7]:3",-18
382,1000140,UR1166,3014814,p179s1,"YB@[17, 0, 0]:35","(0, 0)","YB@[17, 0]:32",35,YB,4,"W:BB@[13, 2]:11 + W:BB@[13, 3]:13 + B@[13, 4]:4 + B@[13, 5]:7",-40
383,1000140,UR1166,3014819,p181s1,"W@[17, 2, 0]:17","(2, 0)","W:LC@[17, 2]:16",17,W,3,"B@[13, 5]:7 + B@[13, 6]:7 + B@[13, 7]:3",-40
384,1000140,UR1166,3014821,p183s2,"W@[17, 4, 1]:19","(4, 1)","W@[17, 4]:0",19,W,3,"W:BB@[3, 2]:7 + W:BB@[3, 3]:2 + W@[3, 5]:10",-156
385,1000140,UR1166,3014825,p185s2,"LB@[17, 6, 1]:13","(6, 1)","B@[17, 6]:0",13,LB,3,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5",-112
386,1000140,UR1166,3014828,p201s1,"YB@[19, 0, 0]:47","(0, 0)","B@[19, 0]:33",47,YB,3,"W@[13, 8]:3 + B@[15, 0]:40 + B@[15, 1]:4",-48
387,1000140,UR1166,3014832,p207s1,"AB@[19, 6, 0]:13","(6, 0)","B@[19, 6]:1",13,AB,3,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5",-134
388,1000140,UR1166,3014698,p2s1,"YB@[1, 0, 0]:17","(0, 0)","W@[1, 0]:65",17,YB,3,"B@[13, 5]:7 + B@[13, 6]:7 + B@[13, 7]:3",139
389,1000140,UR1166,3014701,p4s1,"W@[1, 2, 0]:19","(2, 0)","W:BB@[1, 2]:26",19,W,3,"W:BB@[3, 2]:7 + W:BB@[3, 3]:2 + W@[3, 5]:10",23
390,1000140,UR1166,3014702,p6s1,"AB@[1, 4, 0]:28","(4, 0)","W@[1, 4]:7",28,AB,3,"W:BB@[13, 2]:11 + W:BB@[13, 3]:13 + B@[13, 4]:4",132
391,1000140,UR1166,3014704,p7s1,"W:LB@[1, 5, 0]:26","(5, 0)","W@[1, 5]:11",26,W:LB,3,"W:LC@[17, 2]:16 + W:LC@[17, 3]:6 + B@[17, 5]:4",175
392,1000140,UR1166,3014708,p9s1,"W:AB@[1, 7, 0]:15","(7, 0)","W@[1, 7]:23",15,W:AB,3,"B@[15, 4]:5 + B@[15, 6]:7 + B@[15, 8]:3",154
393,1000140,UR1166,3014713,p10s1,"LB@[1, 8, 0]:23","(8, 0)","W@[1, 8]:17",23,LB,4,"W:BB@[19, 3]:11 + B@[19, 4]:6 + B@[19, 6]:1 + B@[19, 7]:5",196
394,1000140,UR1166,3014715,p24s1,"YB@[3, 0, 0]:25","(0, 0)","W@[3, 0]:20",25,YB,3,"W@[3, 7]:12 + W@[3, 8]:1 + W@[3, 9]:12",8
395,1000140,UR1166,3014731,p46s4,"YB@[5, 0, 3]:37","(0, 3)","W@[5, 0]:54",37,YB,5,"W:LC@[17, 2]:16 + W:LC@[17, 3]:6 + B@[17, 5]:4 + B@[17, 7]:2 + W@[17, 8]:9",138
396,1000140,UR1166,3014742,p53s1,"W:AB@[5, 7, 0]:13","(7, 0)","W@[5, 7]:0",13,W:AB,3,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5",20
397,1000140,UR1166,3014748,p68s3,"YG@[7, 0, 2]:14","(0, 2)","B@[7, 0]:46",14,YG,4,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5 + W@[7, 8]:1",6
398,1000140,UR1166,3014751,p70s1,"W@[7, 2, 0]:14","(2, 0)","W:BB@[7, 2]:12",14,W,4,"W:BB@[7, 3]:4 + W@[7, 5]:4 + W@[7, 7]:5 + W@[7, 8]:1",4
399,1000140,UR1166,3014752,p72s1,"W:B:BB@[7, 4, 0]:15","(4, 0)","W@[7, 4]:0",15,W:B:BB,3,"B@[15, 4]:5 + B@[15, 6]:7 + B@[15, 8]:3",91
400,1000140,UR1166,3014761,p90s2,"LB@[9, 0, 1]:12","(0, 1)","W@[9, 0]:47",12,LB,3,"W:LC@[17, 3]:6 + B@[17, 5]:4 + B@[17, 7]:2",94
401,1000140,UR1166,3014762,p90s3,"BD@[9, 0, 2]:12","(0, 2)","W@[9, 0]:47",12,BD,3,"W:LC@[17, 3]:6 + B@[17, 5]:4 + B@[17, 7]:2",94
402,1000140,UR1166,3014763,p90s4,"AB@[9, 0, 3]:26","(0, 3)","W@[9, 0]:47",26,AB,3,"W:LC@[17, 2]:16 + W:LC@[17, 3]:6 + B@[17, 5]:4",92
403,1000140,UR1166,3014768,p94s2,"W:AB@[9, 4, 1]:14","(4, 1)","W@[9, 4]:1",14,W:AB,4,"B@[19, 4]:6 + B@[19, 6]:1 + B@[19, 7]:5 + B@[19, 8]:2",113
404,1000140,UR1166,3014774,p99s1,"EB@[9, 9, 0]:13","(9, 0)","W@[9, 9]:0",13,EB,3,"B@[13, 6]:7 + B@[13, 7]:3 + W@[13, 8]:3",43
405,1000140,UR1166,3014775,p113s1,"W@[11, 0, 0]:53","(0, 0)","B@[11, 0]:51",53,W,4,"B@[13, 6]:7 + B@[13, 7]:3 + W@[13, 8]:3 + B@[15, 0]:40",33
406,1000140,UR1166,3014776,p113s2,"BB@[11, 0, 1]:18","(0, 1)","B@[11, 0]:51",18,BB,3,"B@[13, 4]:4 + B@[13, 5]:7 + B@[13, 6]:7",27
407,1000140,UR1166,3014777,p113s3,"BD@[11, 0, 2]:12","(0, 2)","B@[11, 0]:51",12,BD,3,"W:LC@[17, 3]:6 + B@[17, 5]:4 + B@[17, 7]:2",71
408,1000140,UR1166,3014778,p113s4,"G0@[11, 0, 3]:22","(0, 3)","B@[11, 0]:51",22,G0,4,"B@[19, 6]:1 + B@[19, 7]:5 + B@[19, 8]:2 + B@[19, 9]:14",96
409,1000140,UR1166,3014782,p117s1,"AB@[11, 4, 0]:13","(4, 0)","B@[11, 4]:4",13,AB,3,"B@[13, 6]:7 + B@[13, 7]:3 + W@[13, 8]:3",25
